===============================================================================
Id,newsBOEING,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
476,newsBOEING,476,2021-03-09 17:20:00,232.36000061035156,232.47999572753906,232.08999633789062,232.3000030517578,0.15413017978929386,,0.32475271222274626,MA_cross_Sentiment,476,737858.7222222222,Broker,476,774.8171234130859,1007.1171264648438,BuySell,476,,,Trades - Net Profit/Loss,476,,,DrawDown,476,0.0916413550835113,0.3604803168928118
477,newsBOEING,477,2021-03-09 17:22:00,232.32000732421875,233.13999938964844,232.3153076171875,233.0850067138672,0.14526732061150446,,0.3561004834190896,MA_cross_Sentiment,477,737858.723611111,Broker,477,774.8171234130859,1007.9021301269531,BuySell,477,,,Trades - Net Profit/Loss,477,,,DrawDown,477,0.013767168108959801,0.3604803168928118
478,newsBOEING,478,2021-03-09 17:24:00,233.11000061035156,233.8000030517578,232.50999450683594,233.42999267578125,0.13687682796604794,,0.3852062836183148,MA_cross_Sentiment,478,737858.725,Broker,478,774.8171234130859,1008.2471160888672,BuySell,478,,,Trades - Net Profit/Loss,478,,,DrawDown,478,0.0,0.3604803168928118
479,newsBOEING,479,2021-03-09 17:26:00,233.47000122070312,233.75,232.77000427246094,233.00999450683594,0.12895870185292432,,0.41207011282042205,MA_cross_Sentiment,479,737858.7263888889,Broker,479,774.8171234130859,1007.8271179199219,BuySell,479,,,Trades - Net Profit/Loss,479,,,DrawDown,479,0.04165627277710891,0.3604803168928118
480,newsBOEING,480,2021-03-09 17:28:00,233.02000427246094,233.13999938964844,232.77000427246094,233.08250427246094,0.1215129422721337,,0.43669197102541113,MA_cross_Sentiment,480,737858.7277777778,Broker,480,774.8171234130859,1007.8996276855469,BuySell,480,,,Trades - Net Profit/Loss,480,,,DrawDown,480,0.034464606719458724,0.3604803168928118
481,newsBOEING,481,2021-03-09 17:30:00,233.031494140625,233.10000610351562,232.22000122070312,232.49000549316406,0.11453954922367601,,0.45907185823328217,MA_cross_Sentiment,481,737858.7291666666,Broker,481,774.8171234130859,1007.30712890625,BuySell,481,,,Trades - Net Profit/Loss,481,,,DrawDown,481,0.09322984094053553,0.3604803168928118
482,newsBOEING,482,2021-03-09 17:32:00,232.52999877929688,232.72999572753906,232.1999969482422,232.3000030517578,0.10803852270755122,,0.47920977444403506,MA_cross_Sentiment,482,737858.7305555556,Broker,482,774.8171234130859,1007.1171264648438,BuySell,482,,,Trades - Net Profit/Loss,482,,,DrawDown,482,0.11207466959160038,0.3604803168928118
483,newsBOEING,483,2021-03-09 17:34:00,232.32989501953125,232.7799072265625,232.17999267578125,232.74989318847656,0.10200986272375939,,0.49710571965767003,MA_cross_Sentiment,483,737858.7319444445,Broker,483,774.8171234130859,1007.5670166015625,BuySell,483,,,Trades - Net Profit/Loss,483,,,DrawDown,483,0.06745365064299805,0.3604803168928118
484,newsBOEING,484,2021-03-09 17:36:00,232.77999877929688,233.33999633789062,232.77999877929688,233.22000122070312,0.09645356927230049,,0.5127596938741869,MA_cross_Sentiment,484,737858.7333333333,Broker,484,774.8171234130859,1008.0371246337891,BuySell,484,,,Trades - Net Profit/Loss,484,,,DrawDown,484,0.020827379689684754,0.3604803168928118
485,newsBOEING,485,2021-03-09 17:38:00,233.1699981689453,233.27000427246094,232.8699951171875,232.9499969482422,0.09136964235317452,,0.5261716970935856,MA_cross_Sentiment,485,737858.7347222222,Broker,485,774.8171234130859,1007.7671203613281,BuySell,485,,,Trades - Net Profit/Loss,485,,,DrawDown,485,0.04760695268844742,0.3604803168928118
486,newsBOEING,486,2021-03-09 17:40:00,232.96530151367188,232.97999572753906,232.52999877929688,232.58999633789062,0.08675808196638149,,0.5373417293158664,MA_cross_Sentiment,486,737858.7361111111,Broker,486,774.8171234130859,1007.4071197509766,BuySell,486,,,Trades - Net Profit/Loss,486,,,DrawDown,486,0.08331254555421783,0.3604803168928118
487,newsBOEING,487,2021-03-09 17:42:00,232.59100341796875,232.60000610351562,231.7899932861328,231.96449279785156,0.08261888811192139,,0.546269790541029,MA_cross_Sentiment,487,737858.7375,Broker,487,774.8171234130859,1006.7816162109375,BuySell,487,,,Trades - Net Profit/Loss,487,,,DrawDown,487,0.14535125908562657,0.3604803168928118
488,newsBOEING,488,2021-03-09 17:44:00,231.94500732421875,232.0,231.6999969482422,232.0,0.07895206078979422,,0.5529558807690735,MA_cross_Sentiment,488,737858.7388888889,Broker,488,774.8171234130859,1006.8171234130859,BuySell,488,,,Trades - Net Profit/Loss,488,,,DrawDown,488,0.1418295825460323,0.3604803168928118
489,newsBOEING,489,2021-03-09 17:46:00,231.98500061035156,232.27999877929688,231.81500244140625,231.97950744628906,0.0757576,,0.5574,MA_cross_Sentiment,489,737858.7402777778,Broker,489,774.8171234130859,1006.796630859375,BuySell,489,,,Trades - Net Profit/Loss,489,,,DrawDown,489,0.14386207571005255,0.3604803168928118
490,newsBOEING,490,2021-03-09 17:48:00,231.97999572753906,232.32000732421875,231.94000244140625,232.19000244140625,0.0730355057425387,,0.5596021482338085,MA_cross_Sentiment,490,737858.7416666667,Broker,490,774.8171234130859,1007.0071258544922,BuySell,490,,,Trades - Net Profit/Loss,490,,,DrawDown,490,0.12298475389496744,0.3604803168928118
491,newsBOEING,491,2021-03-09 17:50:00,232.13999938964844,232.39999389648438,231.91000366210938,231.91000366210938,0.07078577801741033,,0.5595623254704988,MA_cross_Sentiment,491,737858.7430555555,Broker,491,774.8171234130859,1006.7271270751953,BuySell,491,,,Trades - Net Profit/Loss,491,,,DrawDown,491,0.15075560241304006,0.3604803168928118
492,newsBOEING,492,2021-03-09 17:52:00,231.92999267578125,232.1999969482422,231.7700958251953,231.79010009765625,0.06900841682461491,,0.5572805317100711,MA_cross_Sentiment,492,737858.7444444444,Broker,492,774.8171234130859,1006.6072235107422,BuySell,492,,,Trades - Net Profit/Loss,492,,,DrawDown,492,0.16264788184928064,0.3604803168928118
493,newsBOEING,493,2021-03-09 17:54:00,231.83999633789062,231.9600067138672,231.52999877929688,231.5500030517578,0.06770342216415243,,0.5527567669525254,MA_cross_Sentiment,493,737858.7458333333,Broker,493,774.8171234130859,1006.3671264648438,BuySell,493,,,Trades - Net Profit/Loss,493,,,DrawDown,493,0.18646119527881047,0.3604803168928118
494,newsBOEING,494,2021-03-09 17:56:00,231.5800018310547,231.75999450683594,231.27999877929688,231.2899932861328,0.06687079403602286,,0.5459910311978615,MA_cross_Sentiment,494,737858.7472222223,Broker,494,774.8171234130859,1006.1071166992188,BuySell,494,,,Trades - Net Profit/Loss,494,,,DrawDown,494,0.2122494927582632,0.3604803168928118
495,newsBOEING,495,2021-03-09 17:58:00,231.3000030517578,232.8000030517578,231.0800018310547,232.52000427246094,0.06651053244022623,,0.5369833244460798,MA_cross_Sentiment,495,737858.7486111111,Broker,495,774.8171234130859,1007.3371276855469,BuySell,495,,,Trades - Net Profit/Loss,495,,,DrawDown,495,0.09025450098486627,0.3604803168928118
496,newsBOEING,496,2021-03-09 18:00:00,232.50999450683594,232.64999389648438,232.05999755859375,232.32000732421875,0.06662263737676255,,0.5257336466971798,MA_cross_Sentiment,496,737858.75,Broker,496,774.8171234130859,1007.1371307373047,BuySell,496,,,Trades - Net Profit/Loss,496,,,DrawDown,496,0.11009060515524109,0.3604803168928118
497,newsBOEING,497,2021-03-09 18:02:00,232.3000030517578,233.0800018310547,232.3000030517578,232.625,0.0672071088456318,,0.5122419979511617,MA_cross_Sentiment,497,737858.7513888889,Broker,497,774.8171234130859,1007.4421234130859,BuySell,497,,,Trades - Net Profit/Loss,497,,,DrawDown,497,0.0798408111400239,0.3604803168928118
498,newsBOEING,498,2021-03-09 18:04:00,232.57000732421875,232.6199951171875,232.19000244140625,232.26499938964844,0.06826394684683398,,0.4965083782080257,MA_cross_Sentiment,498,737858.7527777777,Broker,498,774.8171234130859,1007.0821228027344,BuySell,498,,,Trades - Net Profit/Loss,498,,,DrawDown,498,0.11554640400579431,0.3604803168928118
499,newsBOEING,499,2021-03-09 18:06:00,232.22450256347656,232.36000061035156,232.13999938964844,232.2899932861328,0.06979315138036911,,0.4785327874677715,MA_cross_Sentiment,499,737858.7541666667,Broker,499,774.8171234130859,1007.1071166992188,BuySell,499,,,Trades - Net Profit/Loss,499,,,DrawDown,499,0.11306745850864974,0.3604803168928118
500,newsBOEING,500,2021-03-09 18:08:00,232.2949981689453,232.3800048828125,232.08999633789062,232.12010192871094,0.07179472244623716,,0.45831522573039934,MA_cross_Sentiment,500,737858.7555555556,Broker,500,774.8171234130859,1006.9372253417969,BuySell,500,,,Trades - Net Profit/Loss,500,,,DrawDown,500,0.12991762893917946,0.3604803168928118
501,newsBOEING,501,2021-03-09 18:10:00,232.1999969482422,232.34500122070312,232.08999633789062,232.13999938964844,0.07426866004443815,,0.4358556929959091,MA_cross_Sentiment,501,737858.7569444445,Broker,501,774.8171234130859,1006.9571228027344,BuySell,501,,,Trades - Net Profit/Loss,501,,,DrawDown,501,0.12794415828699598,0.3604803168928118
502,newsBOEING,502,2021-03-09 18:12:00,232.1300048828125,232.72999572753906,232.07000732421875,232.70899963378906,0.07721496417497206,,0.4111541892643006,MA_cross_Sentiment,502,737858.7583333333,Broker,502,774.8171234130859,1007.526123046875,BuySell,502,,,Trades - Net Profit/Loss,502,,,DrawDown,502,0.07150955658460212,0.3604803168928118
503,newsBOEING,503,2021-03-09 18:14:00,232.64999389648438,232.97999572753906,232.6300048828125,232.71400451660156,0.08063363483783892,,0.3842107145355742,MA_cross_Sentiment,503,737858.7597222222,Broker,503,774.8171234130859,1007.5311279296875,BuySell,503,,,Trades - Net Profit/Loss,503,,,DrawDown,503,0.07101316212607744,0.3604803168928118
504,newsBOEING,504,2021-03-09 18:16:00,232.6999969482422,232.77000427246094,231.72999572753906,231.84500122070312,0.08452467203303872,,0.35502526880972973,MA_cross_Sentiment,504,737858.7611111111,Broker,504,774.8171234130859,1006.6621246337891,BuySell,504,,,Trades - Net Profit/Loss,504,,,DrawDown,504,0.15720267678290323,0.3604803168928118
505,newsBOEING,505,2021-03-09 18:18:00,231.81179809570312,232.04379272460938,231.5955047607422,231.80499267578125,0.08888807576057144,,0.3235978520867671,MA_cross_Sentiment,505,737858.7625,Broker,505,774.8171234130859,1006.6221160888672,BuySell,505,,,Trades - Net Profit/Loss,505,,,DrawDown,505,0.16117080565562183,0.3604803168928118
506,newsBOEING,506,2021-03-09 18:20:00,231.81910705566406,232.17999267578125,231.69000244140625,231.71499633789062,0.09373730973157064,,0.29043690311302506,MA_cross_Sentiment,506,737858.7638888889,Broker,506,774.8171234130859,1006.5321197509766,BuySell,506,,,Trades - Net Profit/Loss,506,,,DrawDown,506,0.17009682552262959,0.3604803168928118
507,newsBOEING,507,2021-03-09 18:22:00,231.74000549316406,231.94769287109375,231.57009887695312,231.7899932861328,0.09915315621283763,,0.2585930543665346,MA_cross_Sentiment,507,737858.7652777778,Broker,507,774.8171234130859,1006.6071166992188,BuySell,507,,,Trades - Net Profit/Loss,507,,,DrawDown,507,0.16265847563345645,0.3604803168928118
508,newsBOEING,508,2021-03-09 18:24:00,231.94000244140625,232.08999633789062,231.72000122070312,231.99000549316406,0.10514907891550593,,0.22857474459363442,MA_cross_Sentiment,508,737858.7666666667,Broker,508,774.8171234130859,1006.80712890625,BuySell,508,,,Trades - Net Profit/Loss,508,,,DrawDown,508,0.14282085806534225,0.3604803168928118
509,newsBOEING,509,2021-03-09 18:26:00,231.9718017578125,232.16000366210938,231.3300018310547,231.36770629882812,0.11172507783957554,,0.20038197379432435,MA_cross_Sentiment,509,737858.7680555555,Broker,509,774.8171234130859,1006.1848297119141,BuySell,509,,,Trades - Net Profit/Loss,509,,,DrawDown,509,0.20454175807147604,0.3604803168928118
510,newsBOEING,510,2021-03-09 18:28:00,231.44000244140625,231.89999389648438,231.41000366210938,231.73330688476562,0.11888115298504642,,0.17401474196860436,MA_cross_Sentiment,510,737858.7694444444,Broker,510,774.8171234130859,1006.5504302978516,BuySell,510,,,Trades - Net Profit/Loss,510,,,DrawDown,510,0.1682807482353442,0.3604803168928118
511,newsBOEING,511,2021-03-09 18:30:00,231.75999450683594,231.9600067138672,231.5800018310547,231.86000061035156,0.12661730435191867,,0.14947304911647474,MA_cross_Sentiment,511,737858.7708333334,Broker,511,774.8171234130859,1006.6771240234375,BuySell,511,,,Trades - Net Profit/Loss,511,,,DrawDown,511,0.1557150068050686,0.3604803168928118
512,newsBOEING,512,2021-03-09 18:32:00,231.86000061035156,231.88999938964844,231.52999877929688,231.60000610351562,0.13493353194019223,,0.12675689523793518,MA_cross_Sentiment,512,737858.7722222222,Broker,512,774.8171234130859,1006.4171295166016,BuySell,512,,,Trades - Net Profit/Loss,512,,,DrawDown,512,0.18150179088678192,0.3604803168928118
513,newsBOEING,513,2021-03-09 18:34:00,231.60000610351562,231.7344970703125,231.5677032470703,231.6907958984375,0.14382983574986707,,0.10586628033298584,MA_cross_Sentiment,513,737858.7736111111,Broker,513,774.8171234130859,1006.5079193115234,BuySell,513,,,Trades - Net Profit/Loss,513,,,DrawDown,513,0.17249707433732514,0.3604803168928118
514,newsBOEING,514,2021-03-09 18:36:00,231.75999450683594,231.97999572753906,231.72999572753906,231.856201171875,0.15330621578094322,,0.0868012044016267,MA_cross_Sentiment,514,737858.775,Broker,514,774.8171234130859,1006.6733245849609,BuySell,514,,,Trades - Net Profit/Loss,514,,,DrawDown,514,0.15609184284218033,0.3604803168928118
515,newsBOEING,515,2021-03-09 18:38:00,231.82000732421875,232.0,231.67999267578125,231.94000244140625,0.16336267203342075,,0.06956166744385771,MA_cross_Sentiment,515,737858.776388889,Broker,515,774.8171234130859,1006.7571258544922,BuySell,515,,,Trades - Net Profit/Loss,515,,,DrawDown,515,0.1477802624573708,0.3604803168928118
516,newsBOEING,516,2021-03-09 18:40:00,231.9550018310547,231.9550018310547,231.64999389648438,231.77000427246094,0.17399920450729955,,0.054147669459678915,MA_cross_Sentiment,516,737858.7777777778,Broker,516,774.8171234130859,1006.5871276855469,BuySell,516,,,Trades - Net Profit/Loss,516,,,DrawDown,516,0.16464102667207636,0.3604803168928118
517,newsBOEING,517,2021-03-09 18:42:00,231.75999450683594,232.25,231.75,232.1392059326172,0.18521581320257968,,0.0405592104490903,MA_cross_Sentiment,517,737858.7791666667,Broker,517,774.8171234130859,1006.9563293457031,BuySell,517,,,Trades - Net Profit/Loss,517,,,DrawDown,517,0.12802285496944502,0.3604803168928118
518,newsBOEING,518,2021-03-09 18:44:00,232.22000122070312,232.27000427246094,232.1300048828125,232.2100067138672,0.19701249811926108,,0.028796290412091866,MA_cross_Sentiment,518,737858.7805555556,Broker,518,774.8171234130859,1007.0271301269531,BuySell,518,,,Trades - Net Profit/Loss,518,,,DrawDown,518,0.12100068945860815,0.3604803168928118
519,newsBOEING,519,2021-03-09 18:46:00,232.22000122070312,232.22000122070312,231.83999633789062,231.83999633789062,0.20938925925734386,,0.01885890934868364,MA_cross_Sentiment,519,737858.7819444444,Broker,519,774.8171234130859,1006.6571197509766,BuySell,519,,,Trades - Net Profit/Loss,519,,,DrawDown,519,0.1576990712414279,0.3604803168928118
520,newsBOEING,520,2021-03-09 18:48:00,231.83999633789062,231.97999572753906,231.72999572753906,231.97999572753906,0.22234609661682792,,0.01074706725886557,MA_cross_Sentiment,520,737858.7833333333,Broker,520,774.8171234130859,1006.797119140625,BuySell,520,,,Trades - Net Profit/Loss,520,,,DrawDown,520,0.1438136469823916,0.3604803168928118
521,newsBOEING,521,2021-03-09 18:50:00,231.9759063720703,232.05999755859375,231.5800018310547,231.6699981689453,0.23588301019771327,,0.004460764142637685,MA_cross_Sentiment,521,737858.7847222222,Broker,521,774.8171234130859,1006.4871215820312,BuySell,521,,,Trades - Net Profit/Loss,521,,,DrawDown,521,0.17455983545613346,0.3604803168928118
522,newsBOEING,522,2021-03-09 18:52:00,231.64999389648438,232.03829956054688,231.5500030517578,231.9600067138672,0.25,,0.0,MA_cross_Sentiment,522,737858.786111111,Broker,522,774.8171234130859,1006.7771301269531,BuySell,522,,,Trades - Net Profit/Loss,522,,,DrawDown,522,0.14579619802101149,0.3604803168928118
523,newsBOEING,523,2021-03-09 18:54:00,231.9600067138672,231.97000122070312,231.5500030517578,231.61199951171875,0.26469706602368803,,-0.00263522516904751,MA_cross_Sentiment,523,737858.7875,Broker,523,774.8171234130859,1006.4291229248047,BuySell,523,,,Trades - Net Profit/Loss,523,,,DrawDown,523,0.18031226026360997,0.3604803168928118
524,newsBOEING,524,2021-03-09 18:56:00,231.6300048828125,232.10000610351562,231.6300048828125,231.89999389648438,0.27997420826877734,,-0.003444911364504845,MA_cross_Sentiment,524,737858.7888888889,Broker,524,774.8171234130859,1006.7171173095703,BuySell,524,,,Trades - Net Profit/Loss,524,,,DrawDown,524,0.1517483913300894,0.3604803168928118
525,newsBOEING,525,2021-03-09 18:58:00,231.89010620117188,231.94000244140625,231.7100067138672,231.74000549316406,0.295831426735268,,-0.0024290585863719905,MA_cross_Sentiment,525,737858.7902777778,Broker,525,774.8171234130859,1006.55712890625,BuySell,525,,,Trades - Net Profit/Loss,525,,,DrawDown,525,0.1676163666277456,0.3604803168928118
526,newsBOEING,526,2021-03-09 19:00:00,231.77000427246094,232.10000610351562,231.6300048828125,231.6300048828125,0.31226872142315987,,0.0004123331653510462,MA_cross_Sentiment,526,737858.7916666666,Broker,526,774.8171234130859,1006.4471282958984,BuySell,526,,,Trades - Net Profit/Loss,526,,,DrawDown,526,0.17852645093111266,0.3604803168928118
527,newsBOEING,527,2021-03-09 19:02:00,231.63999938964844,231.89999389648438,231.58999633789062,231.875,0.3292860923324532,,0.005079263890664265,MA_cross_Sentiment,527,737858.7930555556,Broker,527,774.8171234130859,1006.6921234130859,BuySell,527,,,Trades - Net Profit/Loss,527,,,DrawDown,527,0.15422733682723397,0.3604803168928118
528,newsBOEING,528,2021-03-09 19:04:00,231.8780059814453,231.97000122070312,231.7301025390625,231.97000122070312,0.3468835394631477,,0.011571733589567666,MA_cross_Sentiment,528,737858.7944444445,Broker,528,774.8171234130859,1006.7871246337891,BuySell,528,,,Trades - Net Profit/Loss,528,,,DrawDown,528,0.14480492250170154,0.3604803168928118
529,newsBOEING,529,2021-03-09 19:06:00,231.97999572753906,232.10000610351562,231.89999389648438,232.00999450683594,0.36506106281524364,,0.019889742262061257,MA_cross_Sentiment,529,737858.7958333333,Broker,529,774.8171234130859,1006.8271179199219,BuySell,529,,,Trades - Net Profit/Loss,529,,,DrawDown,529,0.14083830702672234,0.3604803168928118
530,newsBOEING,530,2021-03-09 19:08:00,231.9600067138672,232.30999755859375,231.92999267578125,232.2899932861328,0.38381866238874085,,0.030033289908145022,MA_cross_Sentiment,530,737858.7972222222,Broker,530,774.8171234130859,1007.1071166992188,BuySell,530,,,Trades - Net Profit/Loss,530,,,DrawDown,530,0.11306745850864974,0.3604803168928118
531,newsBOEING,531,2021-03-09 19:10:00,232.3271026611328,232.85000610351562,232.32119750976562,232.64010620117188,0.40034755376258996,,0.03923829724459927,MA_cross_Sentiment,531,737858.7986111111,Broker,531,774.8171234130859,1007.4572296142578,BuySell,531,,,Trades - Net Profit/Loss,531,,,DrawDown,531,0.07834254737801344,0.3604803168928118
532,newsBOEING,532,2021-03-09 19:12:00,232.64999389648438,233.00999450683594,232.5800018310547,232.87469482421875,0.4118389525157413,,0.04474068498820426,MA_cross_Sentiment,532,737858.8,Broker,532,774.8171234130859,1007.6918182373047,BuySell,532,,,Trades - Net Profit/Loss,532,,,DrawDown,532,0.055075570532408635,0.3604803168928118
533,newsBOEING,533,2021-03-09 19:14:00,232.89999389648438,233.1699981689453,232.61000061035156,232.8800048828125,0.41829285864819515,,0.04654045313895999,MA_cross_Sentiment,533,737858.8013888889,Broker,533,774.8171234130859,1007.6971282958984,BuySell,533,,,Trades - Net Profit/Loss,533,,,DrawDown,533,0.054548908119095865,0.3604803168928118
534,newsBOEING,534,2021-03-09 19:16:00,232.8300018310547,233.27999877929688,232.73170471191406,232.85519409179688,0.41970927215995135,,0.044637601696866494,MA_cross_Sentiment,534,737858.8027777778,Broker,534,774.8171234130859,1007.6723175048828,BuySell,534,,,Trades - Net Profit/Loss,534,,,DrawDown,534,0.057009692843367585,0.3604803168928118
535,newsBOEING,535,2021-03-09 19:18:00,232.83999633789062,233.27650451660156,232.70050048828125,232.75999450683594,0.4160881930510099,,0.03903213066192373,MA_cross_Sentiment,535,737858.8041666667,Broker,535,1007.6571197509766,1007.6571197509766,BuySell,535,,236.77565208435055,Trades - Net Profit/Loss,535,1.6999969482421875,,DrawDown,535,0.05851703699181447,0.3604803168928118
536,newsBOEING,536,2021-03-09 19:20:00,232.6699981689453,233.24989318847656,232.61000061035156,233.1199951171875,0.4074296213213709,,0.029724040034131732,MA_cross_Sentiment,536,737858.8055555555,Broker,536,1240.3271179199219,1007.2071228027344,BuySell,536,,236.74864158630368,Trades - Net Profit/Loss,536,,,DrawDown,536,0.10314864972459263,0.3604803168928118
537,newsBOEING,537,2021-03-09 19:22:00,233.1199951171875,233.5399932861328,233.05999755859375,233.3300018310547,0.39373355697103424,,0.01671332981349049,MA_cross_Sentiment,537,737858.8069444444,Broker,537,1240.3271179199219,1006.9971160888672,BuySell,537,,,Trades - Net Profit/Loss,537,,,DrawDown,537,0.1239775428120168,0.3604803168928118
538,newsBOEING,538,2021-03-09 19:24:00,233.2899932861328,233.4499969482422,233.07040405273438,233.36000061035156,0.375,,0.0,MA_cross_Sentiment,538,737858.8083333333,Broker,538,1240.3271179199219,1006.9671173095703,BuySell,538,,,Trades - Net Profit/Loss,538,,,DrawDown,538,0.12695288276768604,0.3604803168928118
539,newsBOEING,539,2021-03-09 19:26:00,233.38999938964844,233.8300018310547,233.36000061035156,233.8000030517578,0.351228950408268,,-0.020415949406339742,MA_cross_Sentiment,539,737858.8097222223,Broker,539,1240.3271179199219,1006.5271148681641,BuySell,539,,,Trades - Net Profit/Loss,539,,,DrawDown,539,0.17059321998115426,0.3604803168928118
540,newsBOEING,540,2021-03-09 19:28:00,233.81500244140625,233.8800048828125,233.1199951171875,233.1699981689453,0.32242040819583867,,-0.04453451840552873,MA_cross_Sentiment,540,737858.8111111111,Broker,540,1240.3271179199219,1007.1571197509766,BuySell,540,,,Trades - Net Profit/Loss,540,,,DrawDown,540,0.1081080541166212,0.3604803168928118
541,newsBOEING,541,2021-03-09 19:30:00,233.1999969482422,233.55999755859375,233.02999877929688,233.02999877929688,0.2885743733627115,,-0.07235570699756697,MA_cross_Sentiment,541,737858.8125,Broker,541,1240.3271179199219,1007.297119140625,BuySell,541,,,Trades - Net Profit/Loss,541,,,DrawDown,541,0.09422262985758488,0.3604803168928118
542,newsBOEING,542,2021-03-09 19:32:00,233.02000427246094,233.1699981689453,232.64999389648438,233.00999450683594,0.24969084590888674,,-0.10387951518245447,MA_cross_Sentiment,542,737858.8138888889,Broker,542,1240.3271179199219,1007.3171234130859,BuySell,542,,,Trades - Net Profit/Loss,542,,,DrawDown,542,0.09223856542122558,0.3604803168928118
543,newsBOEING,543,2021-03-09 19:34:00,233.07000732421875,233.60000610351562,233.02000427246094,233.45440673828125,0.20576982583436437,,-0.13910594296019116,MA_cross_Sentiment,543,737858.8152777777,Broker,543,1240.3271179199219,1006.8727111816406,BuySell,543,,,Trades - Net Profit/Loss,543,,,DrawDown,543,0.1363162745813817,0.3604803168928118
544,newsBOEING,544,2021-03-09 19:36:00,233.4051055908203,233.6300048828125,233.3000030517578,233.47999572753906,0.15816291346680894,,-0.17694226701609578,MA_cross_Sentiment,544,737858.8166666667,Broker,544,1240.3271179199219,1006.8471221923828,BuySell,544,,,Trades - Net Profit/Loss,544,,,DrawDown,544,0.13885424259036305,0.3604803168928118
545,newsBOEING,545,2021-03-09 19:38:00,233.5,233.64999389648438,233.42999267578125,233.58999633789062,0.1149797107722084,,-0.21083214746208004,MA_cross_Sentiment,545,737858.8180555556,Broker,545,1240.3271179199219,1006.7371215820312,BuySell,545,,,Trades - Net Profit/Loss,545,,,DrawDown,545,0.1497643268937301,0.3604803168928118
546,newsBOEING,546,2021-03-09 19:40:00,233.60000610351562,233.61000061035156,233.35499572753906,233.49000549316406,0.07757181807822719,,-0.23968286098346256,MA_cross_Sentiment,546,737858.8194444445,Broker,546,1240.3271179199219,1006.8371124267578,BuySell,546,,,Trades - Net Profit/Loss,546,,,DrawDown,546,0.1398470315074124,0.3604803168928118
547,newsBOEING,547,2021-03-09 19:42:00,233.50999450683594,233.75979614257812,233.47000122070312,233.69580078125,0.0459392353848654,,-0.26349440758024345,MA_cross_Sentiment,547,737858.8208333333,Broker,547,1240.3271179199219,1006.6313171386719,BuySell,547,,,Trades - Net Profit/Loss,547,,,DrawDown,547,0.16025822681876092,0.3604803168928118
548,newsBOEING,548,2021-03-09 19:44:00,233.6699981689453,233.83990478515625,233.1508026123047,233.1999969482422,0.02008196269212298,,-0.28226678725242266,MA_cross_Sentiment,548,737858.8222222222,Broker,548,1240.3271179199219,1007.1271209716797,BuySell,548,,,Trades - Net Profit/Loss,548,,,DrawDown,548,0.11108339407229044,0.3604803168928118
549,newsBOEING,549,2021-03-09 19:46:00,233.17999267578125,233.5,232.81109619140625,233.48570251464844,0.0,,-0.296,MA_cross_Sentiment,549,737858.8236111111,Broker,549,1240.3271179199219,1006.8414154052734,BuySell,549,,,Trades - Net Profit/Loss,549,,,DrawDown,549,0.13942025334490032,0.3604803168928118
550,newsBOEING,550,2021-03-09 19:48:00,233.4600067138672,233.49000549316406,233.16000366210938,233.30999755859375,-0.014306652691503628,,-0.30469404582297577,MA_cross_Sentiment,550,737858.825,Broker,550,1240.3271179199219,1007.0171203613281,BuySell,550,,,Trades - Net Profit/Loss,550,,,DrawDown,550,0.1219934783756575,0.3604803168928118
551,newsBOEING,551,2021-03-09 19:50:00,233.39999389648438,233.6699981689453,233.2899932861328,233.4250030517578,-0.02283799538238785,,-0.30834892472134984,MA_cross_Sentiment,551,737858.8263888889,Broker,551,1240.3271179199219,1006.9021148681641,BuySell,551,,,Trades - Net Profit/Loss,551,,,DrawDown,551,0.13339995713754924,0.3604803168928118
552,newsBOEING,552,2021-03-09 19:52:00,233.4398956298828,233.4398956298828,233.19000244140625,233.36480712890625,-0.025594028072652673,,-0.3069646366951221,MA_cross_Sentiment,552,737858.8277777778,Broker,552,1240.3271179199219,1006.9623107910156,BuySell,552,,,Trades - Net Profit/Loss,552,,,DrawDown,552,0.12742960305559847,0.3604803168928118
553,newsBOEING,553,2021-03-09 19:54:00,233.3350067138672,233.3699951171875,232.8000030517578,233.16000366210938,-0.02257475076229805,,-0.3005411817442926,MA_cross_Sentiment,553,737858.8291666667,Broker,553,1240.3271179199219,1007.1671142578125,BuySell,553,,,Trades - Net Profit/Loss,553,,,DrawDown,553,0.10711677859731124,0.3604803168928118
554,newsBOEING,554,2021-03-09 19:56:00,233.1699981689453,233.27999877929688,232.89999389648438,232.9600067138672,-0.013780163451324115,,-0.2890785598688616,MA_cross_Sentiment,554,737858.8305555555,Broker,554,1240.3271179199219,1007.3671112060547,BuySell,554,,,Trades - Net Profit/Loss,554,,,DrawDown,554,0.08728067442693643,0.3604803168928118
555,newsBOEING,555,2021-03-09 19:58:00,232.97999572753906,232.97999572753906,232.3800048828125,232.82000732421875,0.0007897338602692455,,-0.2725767710688288,MA_cross_Sentiment,555,737858.8319444444,Broker,555,1240.3271179199219,1007.5071105957031,BuySell,555,,,Trades - Net Profit/Loss,555,,,DrawDown,555,0.07339525016790013,0.3604803168928118
