Datetime,Open,High,Low,Close,sentiment,sentiment_vader
2021-03-05 14:30:00,229.00999450683594,229.36000061035156,227.11000061035156,228.1761932373047,0.0023435027054679574,-0.016801521562328604
2021-03-05 14:32:00,228.36000061035156,229.49000549316406,227.00999450683594,229.389892578125,0.005027121542211929,-0.030115062242707012
2021-03-05 14:34:00,229.3699951171875,229.9199981689453,227.5749969482422,227.6719970703125,0.008050856510231918,-0.03994062204113522
2021-03-05 14:36:00,227.6977996826172,228.07130432128906,226.92640686035156,227.0050048828125,0.011414707609527919,-0.046278200957613216
2021-03-05 14:38:00,227.05499267578125,227.4199981689453,226.50999450683594,226.85000610351562,0.015118674840099936,-0.049127798992141
2021-03-05 14:40:00,226.77000427246094,227.80999755859375,226.5800018310547,227.69500732421875,0.019162758201947964,-0.04848941614471861
2021-03-05 14:42:00,227.6999969482422,227.9600067138672,226.88999938964844,227.17999267578125,0.023546957695072007,-0.044363052415345994
2021-03-05 14:44:00,227.3000030517578,227.57899475097656,226.6300048828125,227.36000061035156,0.027956318944512074,-0.03725633077811138
2021-03-05 14:46:00,227.32000732421875,227.81829833984375,226.25999450683594,226.9199981689453,0.03050111570050811,-0.03021498907754387
2021-03-05 14:48:00,226.94000244140625,226.9600067138672,225.6199951171875,225.75999450683594,0.030866393588100133,-0.023746650287731652
2021-03-05 14:50:00,225.69000244140625,226.1699981689453,224.9001007080078,225.17999267578125,0.029052152607288148,-0.017851314408674726
2021-03-05 14:52:00,225.19000244140625,225.41990661621094,222.8000030517578,222.875,0.02505839275807215,-0.012528981440373104
2021-03-05 14:54:00,222.9199981689453,223.35000610351562,221.92999267578125,222.10000610351562,0.018885114040452115,-0.007779651382826774
2021-03-05 14:56:00,222.02999877929688,222.7888946533203,220.88999938964844,221.2100067138672,0.010532316454428065,-0.003603324236035737
2021-03-05 14:58:00,221.16000366210938,224.139892578125,221.16000366210938,224.139892578125,0.0,0.0
2021-03-05 15:00:00,224.14999389648438,224.17799377441406,222.64010620117188,223.7198944091797,-0.012711835322832064,0.0030303213252804427
2021-03-05 15:02:00,223.7198944091797,223.99000549316406,222.6300048828125,222.98500061035156,-0.027603189514068184,0.005487639739805591
2021-03-05 15:04:00,223.0,224.0500030517578,222.75,224.02999877929688,-0.04467406257370828,0.007371955243575441
2021-03-05 15:06:00,223.94520568847656,224.77000427246094,223.64999389648438,224.07940673828125,-0.06392445450175241,0.008683267836589998
2021-03-05 15:08:00,224.35989379882812,224.3800048828125,223.4600067138672,223.47000122070312,-0.08535436529820059,0.009421577518849259
2021-03-05 15:10:00,223.50999450683594,224.30999755859375,223.1300048828125,223.19000244140625,-0.10896379496305272,0.009586884290353221
2021-03-05 15:12:00,223.25,223.32000732421875,222.0330047607422,222.11000061035156,-0.13475274349630892,0.009179188151101891
2021-03-05 15:14:00,222.0330047607422,222.70989990234375,221.5500030517578,222.49839782714844,-0.1608566464045251,0.008263869037762371
